Nanopore_ID	Plasmid_ID	Contig_ID	Sequence_size	Number_of_AR_genes	AR_gene_list	Best_blast_hit	Fraction_aligned	Percent_identity	novel	clusters
4979	N223_BC11	p_4762	tig00000215	2599	1	LnuA;	Staphylococcus equorum strain KM1031 plasmid unnamed3, complete sequence	1.018	98.112	no	NA
4980	N223_BC11	p_4763	tig00000174	2517	0	NA	Staphylococcus aureus plasmid SAP052A, complete sequence	1.016	80.435	no	NA
4981	N174_BC08	p_3178	tig00000041	20491	1	BlaZ;	Staphylococcus aureus strain SR434 plasmid pSR01, complete genome	1.01	98.771	no	NA
4982	N174_BC08	p_3179	tig00000043	9470	0	NA	Staphylococcus haemolyticus JCSC1435 plasmid pSHaeC DNA, complete sequence	0.704	91.054	no	NA
4983	N179_BC02	p_5561	tig00000482	5003	1	TetK;	Staphylococcus aureus subsp. aureus strain ST20071176 plasmid pT45, complete sequence	0.654	96.579	no	NA
4984	N208_BC08	p_3574	tig00000013	16838	0	NA	Staphylococcus capitis strain FDAARGOS 378 plasmid unnamed1, complete sequence	0.702	87.273	no	NA
4985	N202_BC11	p_3184	tig00000144	66444	1	CTX-M-1;	Citrobacter freundii plasmid pCTX-M3, complete sequence	1.004	99.454	no	NA
4986	N202_BC11	p_3185	tig00000139	104281	6	TetC;StrB;StrA;MsrE;SulII;MphE;	Salmonella enterica subsp. enterica serovar Typhi strain 80-2002 genome assembly, plasmid: 2	0.926	99.578	no	NA
4987	N218_BC01	p_4366	tig00000639	2984	0	NA	Bacillus cereus AH820 plasmid pAH820 3, complete sequence	1.027	96.921	no	NA
4988	N218_BC01	p_4367	tig00000617	3035	0	NA	Bacillus cereus AH820 plasmid pAH820 3, complete sequence	1.02	97.703	no	NA
4989	N180_BC10	p_4368	tig00000353	31237	0	NA	Staphylococcus capitis strain FDAARGOS 378 plasmid unnamed1, complete sequence	0.984	92.43	no	NA
4990	N180_BC10	p_4369	tig00003626	51667	4	TetL;TetL;TetM;TetM;	Enterococcus faecalis strain EF123 plasmid pEF123, complete sequence	0.89	98.394	no	NA
4991	N123_BC04	p_3191	tig00000003	7948	1	TetK;	Staphylococcus aureus subsp. aureus strain ST20071176 plasmid pT45, complete sequence	0.424	94.641	no	NA
4992	N222_BC02	p_3192	tig00000101	3154	0	NA	Enterococcus faecium strain VREfm1 plasmid pPEC013, complete sequence	1.02	97.391	no	NA
4993	N102_BC04	p_4382	tig00000044	6297	0	NA	Staphylococcus haemolyticus isolate 131A plasmid p131A, complete sequence	0.596	93.64	no	NA
4994	N122_BC04	p_4383	tig00000003	83794	2	AadB;Aac3-IIa;	Enterobacter cloacae strain CRE623 plasmid pIMP-HB623, complete sequence	0.849	96.784	no	NA
4995	N198_BC08	p_3195	tig00000102	10520	0	NA	B.thuringiensis plasmid pTX14-3 DNA	1.015	96.548	no	NA
4996	N209_BC09	p_4385	tig00001905	2968	0	NA	Staphylococcus aureus strain JY43 plasmid pKH12, complete sequence	1.015	98.39	no	NA
4997	N198_BC08	p_3197	tig00000077	106949	0	NA	Bacillus thuringiensis HD1002 plasmid 4, complete sequence	1.006	99.126	no	NA
4998	N198_BC08	p_3198	tig00006714	117772	0	NA	Bacillus thuringiensis serovar israelensis strain AM65-52 plasmid pAM65-52-4-128K, complete sequence	1.005	98.951	no	NA
4999	N198_BC08	p_3199	tig00000064	348787	0	NA	Bacillus thuringiensis serovar israelensis strain AM65-52 plasmid pAM65-52-2-350K, complete sequence	1.003	99.696	no	NA
5000	N198_BC08	p_3200	tig00000133	3249	0	NA	Staphylococcus aureus plasmid pOC160-2 DNA, complete sequence, strain: OC160	0.824	89.808	no	NA
5001	N145_BC11	p_4785	tig00000011	26618	2	MphC;MsrA;	Staphylococcus haemolyticus strain SGAir0252 plasmid pSGAir0252, complete sequence	1.008	98.486	no	NA
5002	N145_BC11	p_4786	tig00002833	115345	0	NA	Pseudomonas stutzeri strain 19SMN4 plasmid pLIB119, complete plasmid	0.409	95.348	no	NA
5003	N158_BC05	p_5582	tig00000052	15846	0	NA	Staphylococcus epidermidis plasmid SAP108A, complete sequence	0.725	91.82	no	NA
5004	N134_BC07	p_3204	tig00000002	24169	2	MphC;MsrA;	Staphylococcus epidermidis plasmid SAP108A, complete sequence	1.014	98.539	no	NA
5005	N137_BC08	p_4395	tig00000110	4383	1	TetK;	Staphylococcus aureus subsp. aureus strain ST20071176 plasmid pT45, complete sequence	1.016	97.914	no	NA
5006	N201_BC04	p_3598	tig00000021	8757	0	NA	Staphylococcus haemolyticus JCSC1435 plasmid pSHaeC DNA, complete sequence	0.398	89.418	no	NA
5007	N137_BC08	p_4397	tig00000056	4640	0	NA	Lactobacillus sakei strain Rits9 plasmid pLS55, complete sequence	0.708	94.788	no	NA
5008	N224_BC04	p_5588	tig00000091	5546	0	NA	Bacillus subtilis plasmid p1414, complete plasmid sequence	0.863	98.48	no	NA
5009	N193_BC05	p_3209	tig00000239	7285	0	NA	Uncultured organism plasmid pK5, complete sequence	0.511	96.634	no	NA
5010	N137_BC08	p_4400	tig00000057	4624	0	NA	Uncultured organism plasmid pK5, complete sequence	0.54	95.749	no	NA
5011	N136_BC10	p_4401	tig00000002	40568	2	MphC;MsrA;	Staphylococcus haemolyticus strain SGAir0252 plasmid pSGAir0252, complete sequence	0.948	97.981	no	NA
5012	N106_BC08	p_3212	tig00000004	66703	4	CatBx;OXA-48;OXA-1;AacAad;	Klebsiella pneumoniae plasmid pOXAAPSS2, complete sequence	0.961	96.991	no	NA
5013	N106_BC08	p_3213	tig00000001	8299	0	NA	Klebsiella pneumoniae strain AR 0158 plasmid tig00003569alt, complete sequence	0.682	97.49	no	NA
5014	N187_BC11	p_4404	tig00000079	33175	1	BlaZ;	Staphylococcus capitis strain FDAARGOS 378 plasmid unnamed1, complete sequence	0.941	93.949	no	NA
5015	N222_BC04	p_3215	tig00000085	2449	1	ErmC;	Staphylococcus aureus strain T48 plasmid pT48, complete sequence	1.015	98.091	no	NA
5016	N222_BC04	p_3216	tig00004750	36162	1	TetK;	Staphylococcus capitis strain FDAARGOS 378 plasmid unnamed1, complete sequence	0.893	94.275	no	NA
5017	N154_BC08	p_4407	tig00000015	25227	0	NA	Staphylococcus haemolyticus strain SGAir0252 plasmid pSGAir0252, complete sequence	0.695	97.212	no	NA
5018	N154_BC08	p_4408	tig00000010	22731	1	BlaZ;	Staphylococcus aureus subsp. aureus 11819-97 plasmid p11819-97, partial sequence	0.551	94.52	no	NA
5019	N147_BC06	p_4008	tig00000019	126189	0	NA	Acinetobacter pittii strain WCHAP005046 plasmid p1 005046, complete sequence	0.387	95.594	no	NA
5020	N220_BC09	p_5990	tig00000334	3143	0	NA	Bacillus cereus strain CC-1 plasmid p2, complete sequence	0.968	98.51	no	NA
5021	N190_BC08	p_4673	tig00000043	4547	1	Str;	Staphylococcus aureus strain RIVM0677 plasmid pRIVM0677, complete sequence	0.824	82.803	no	NA
5022	N212_BC04	p_4412	tig00000169	6560	1	VgaA;	Staphylococcus epidermidis strain ATCC 12228 plasmid pAMT3, complete sequence	0.863	89.052	no	NA
5023	N172_BC09	p_5603	tig00000013	6014	1	VgaA;	Staphylococcus haemolyticus isolate 131A plasmid p131A, complete sequence	1.009	98.978	no	NA
5024	N215_BC06	p_5219	tig00000261	6626	0	NA	Uncultured organism plasmid pK5, complete sequence	0.492	96.647	no	NA
5025	N161_BC10	p_5221	tig00000082	121641	0	NA	Bacillus thuringiensis strain MYBT18246 plasmid p120510, complete sequence	0.422	92.141	no	NA
5026	N222_BC04	p_3227	tig00000111	97652	0	NA	Bacillus thuringiensis strain MYBT18246 plasmid p101287, complete sequence	0.272	93.28	no	NA
5027	N212_BC04	p_4418	tig00008964	43333	2	MsrA;BlaZ;	Staphylococcus aureus subsp. aureus strain 5118.N plasmid p5118.Nb, complete sequence	0.363	94.39	no	NA
5028	N148_BC06	p_5606	tig00000042	2980	0	NA	Staphylococcus aureus plasmid pKH3, complete sequence	1.018	95.79	no	NA
5029	N109_BC03	p_4421	tig00000021	2944	0	NA	Staphylococcus aureus plasmid pKH3, complete sequence	1.016	95.595	no	NA
5030	N185_BC10	p_5610	tig00000023	203650	0	NA	Enterococcus faecium DO plasmid 3, complete sequence	0.945	98.537	no	NA
5031	N185_BC10	p_5611	tig00000143	6154	0	NA	Enterococcus faecium strain VREfm1 plasmid pPEC012, complete sequence	0.94	97.171	no	NA
5032	N105_BC12	p_3233	tig00000034	5939	0	NA	Staphylococcus haemolyticus isolate 131A plasmid p131A, complete sequence	1.014	98.097	no	NA
5033	N208_BC11	p_4820	tig00000195	52447	0	NA	Bacillus cereus Q1 plasmid pBc53, complete sequence	0.741	95.658	no	NA
5034	N176_BC07	p_6136	tig00000056	2392	1	ErmC;	Staphylococcus chromogenes plasmid pPV141 erythromycin resistance plasmid, rRNA N-6-methyltransferase (ermM) and plasmid replication protein genes, complete cds	1.018	97.618	no	NA
5035	N210_BC01	p_4428	tig00000305	2468	1	ErmC;	Staphylococcus aureus strain SVH7513 plasmid pSVH7513b, complete sequence	1.024	96.064	no	NA
5036	N176_BC12	p_3238	tig00000110	2506	1	LnuA;	Staphylococcus aureus strain JY50 plasmid pKH21, complete sequence	1.012	98.493	no	NA
5037	N240_BC06	p_4824	tig00000111	2983	0	NA	Staphylococcus aureus plasmid pKH3, complete sequence	0.996	96.335	no	NA
5038	N225_BC11	p_3632	tig00002280	24178	0	NA	Staphylococcus aureus plasmid pSK156, complete sequence	0.598	92.674	no	NA
5039	N176_BC12	p_3241	tig00000120	4533	1	Str;	Staphylococcus aureus strain RIVM0677 plasmid pRIVM0677, complete sequence	0.847	85.93	no	NA
5040	N176_BC12	p_3242	tig00004440	2627	0	NA	Staphylococcus aureus strain RIVM1295 plasmid pRIVM1295-2, complete sequence	0.846	90.693	no	NA
5041	N207_BC12	p_4434	tig00000160	44241	1	BlaZ;	Staphylococcus capitis strain FDAARGOS 378 plasmid unnamed1, complete sequence	0.346	95.303	no	NA
5042	N176_BC12	p_3244	tig00000129	3776	1	ErmC;	Staphylococcus aureus strain SVH7513 plasmid pSVH7513b, complete sequence	0.748	97.804	no	NA
5043	N234_BC04	p_4830	tig00000080	34267	1	TetK;	Staphylococcus haemolyticus strain SGAir0252 plasmid pSGAir0252, complete sequence	0.651	96.223	no	NA
5044	N141_BC08	p_6018	tig00000020	41395	0	NA	Elizabethkingia endophytica strain F3201 plasmid, complete sequence	0.822	93.213	no	NA
5045	N146_BC03	p_5626	tig00000019	4952	1	TetK;	Listeria monocytogenes strain LM-C-273 plasmid pLM-C-273 clone contig000004 genomic sequence	0.623	89.448	no	NA
5046	N108_BC04	p_6412	tig00000003	37602	0	NA	Staphylococcus simulans strain FDAARGOS 383 plasmid unnamed, complete sequence	0.326	88.575	no	NA
5047	N141_BC05	p_3251	tig00000021	4395	0	NA	Staphylococcus aureus strain JY10 plasmid pKH16, complete sequence	1.016	98.262	no	NA
5048	N136_BC07	p_3252	tig00000001	32247	4	LnuA;MECA;Aac6-Aph2;DfrC;	Staphylococcus pasteuri strain JS7 plasmid pSNJS702, complete sequence	0.719	98.766	no	NA
5049	N213_BC07	p_4570	tig00001290	13507	0	NA	Bacillus cereus AH187 plasmid pAH187 270, complete sequence	0.481	98.924	no	NA
5050	N104_BC11	p_6416	tig00000024	14105	0	NA	Staphylococcus aureus plasmid SAP099B, complete sequence	0.673	97.717	no	NA
5051	N129_BC12	p_4443	tig00000010	6550	0	NA	Staphylococcus simulans strain FDAARGOS 383 plasmid unnamed, complete sequence	0.628	93.971	no	NA
5052	N181_BC10	p_4445	tig00000055	20970	1	BlaZ;	Staphylococcus epidermidis plasmid SAP107A, complete sequence	0.538	96.484	no	NA
5053	N133_BC10	p_3258	tig00000188	22926	1	Aac6-Aph2;	Staphylococcus epidermidis plasmid pSK105, complete sequence	1.015	98.427	no	NA
5054	N208_BC05	p_4447	tig00000037	17443	0	NA	Staphylococcus aureus plasmid pSK21, partial sequence	0.613	90.102	no	NA
5055	N133_BC10	p_3260	tig00000037	31825	1	TetL;	Staphylococcus simulans strain FDAARGOS 383 plasmid unnamed, complete sequence	0.531	92.98	no	NA
5056	N186_BC03	p_4449	tig00000109	174352	4	Qnr-S;TetC;StrA;StrB;	Enterobacter hormaechei subsp. steigerwaltii strain 34998 plasmid p34998-210.894kb, complete sequence	0.72	97.053	no	NA
5057	N177_BC04	p_3262	tig00000100	47409	0	NA	Staphylococcus capitis subsp. capitis strain AYP1020 plasmid pAYP1020, complete sequence	0.939	96.236	no	NA
5058	N160_BC12	p_4847	tig00000291	3208	0	NA	Enterococcus faecium strain VREfm1 plasmid pPEC013, complete sequence	1.011	98.322	no	NA
5059	N191_BC01	p_5257	tig00000083	4971	1	TetK;	Listeria monocytogenes strain LM-C-273 plasmid pLM-C-273 clone contig000004 genomic sequence	0.673	90.618	no	NA
5060	N204_BC03	p_5392	tig00000456	3545	0	NA	Staphylococcus aureus strain USA300-SUR15 plasmid pUSA07-1-SUR15, complete sequence	1.007	98.242	no	NA
5061	N121_BC08	p_4454	tig00000024	9127	0	NA	Staphylococcus haemolyticus JCSC1435 plasmid pSHaeC DNA, complete sequence	0.807	92.304	no	NA
5062	N121_BC08	p_4455	tig00000037	19840	3	AadD;TetK;LnuA;	Staphylococcus lugdunensis strain Tlug8G-4 plasmid pT8G, complete sequence	0.805	98.118	no	NA
5063	N121_BC08	p_4456	tig00000023	13354	0	NA	Staphylococcus aureus subsp. aureus strain 5118.N plasmid p5118.Nb, complete sequence	0.729	94.482	no	NA
5064	N204_BC03	p_5396	tig00000254	4958	1	TetK;	Listeria monocytogenes strain LM-C-273 plasmid pLM-C-273 clone contig000004 genomic sequence	0.802	90.717	no	NA
5065	N115_BC01	p_5647	tig00000006	8073	0	NA	Bacillus thuringiensis Bt407 plasmid BTB 8p, complete sequence	1.026	96.956	no	NA
5066	N107_BC04	p_6040	tig00000028	3110	0	NA	Bacillus cereus strain CC-1 plasmid p2, complete sequence	0.899	97.998	no	NA
5067	N201_BC09	p_6431	tig00000032	109739	0	NA	Acinetobacter baumannii strain ABNIH28 plasmid pABA-1fe1, complete sequence	0.951	98.102	no	NA
5068	N140_BC10	p_3273	tig00000017	4939	1	TetK;	Listeria monocytogenes strain LM-C-273 plasmid pLM-C-273 clone contig000004 genomic sequence	0.658	90.307	no	NA
5069	N140_BC10	p_3274	tig00000008	10877	0	NA	Staphylococcus pasteuri strain JS7 plasmid pSNJS702, complete sequence	0.497	91.74	no	NA
5070	N209_BC12	p_3275	tig00000092	148531	0	NA	Burkholderia vietnamiensis strain FDAARGOS 239 plasmid unnamed, complete sequence	0.673	99.481	no	NA
5071	N107_BC04	p_6047	tig00000027	4652	0	NA	Uncultured organism plasmid pK5, complete sequence	0.535	96.218	no	NA
5072	N209_BC12	p_3277	tig00000650	169288	0	NA	Burkholderia pyrrocinia strain DSM 10685 plasmid p2327, complete sequence	0.35	82.068	no	NA
5073	N107_BC08	p_3668	tig00000091	4952	0	NA	Listeria monocytogenes strain LM-C-273 plasmid pLM-C-273 clone contig000004 genomic sequence	0.731	90.16	no	NA
5074	N186_BC01	p_3669	tig00016216	2626	0	NA	Uncultured prokaryote from Rat gut metagenome metamobilome, plasmid pRGRH0087	1.016	88.007	no	NA
5075	N186_BC01	p_3670	tig00000059	2373	0	NA	Staphylococcus aureus plasmid SAP087A, complete sequence	1.014	98.541	no	NA
5076	N225_BC05	p_5659	tig00000287	6550	0	NA	Staphylococcus simulans strain FDAARGOS 383 plasmid unnamed, complete sequence	0.656	92.77	no	NA
5077	N186_BC01	p_3672	tig00016215	2625	0	NA	Uncultured prokaryote from Rat gut metagenome metamobilome, plasmid pRGRH0087	1.011	87.37	no	NA
5078	N238_BC06	p_4872	tig00000302	19676	0	NA	Bacillus cereus AH820 plasmid pAH820 10, complete sequence	0.764	94.674	no	NA
5079	N192_BC10	p_5796	tig00004067	30678	1	BlaZ;	Staphylococcus capitis strain FDAARGOS 378 plasmid unnamed1, complete sequence	0.421	95.221	no	NA
5080	N238_BC06	p_4873	tig00006814	257797	0	NA	Bacillus cereus H3081.97 plasmid pH308197 258, complete sequence	0.653	96.297	no	NA
5081	N233_BC11	p_6448	tig00000076	170141	0	NA	Enterococcus faecium strain HL1 plasmid pHLSA, complete sequence	0.671	98.301	no	NA
5082	N209_BC05	p_4479	tig00000212	68131	0	NA	Enterococcus faecalis plasmid pMG2200 DNA, complete sequence	1.006	98.713	no	NA
5083	N163_BC02	p_5674	tig00000020	6098	0	NA	Enterococcus faecium plasmid pB82 bacA, bacB, mobC, mobA, orf5, orf6, repA, repB, orf9 genes for bacteriocin precursor, hypothetical protein, mobilization protein, mobilization protein, hypothetical protein, hypothetical protein, replication protein, replication protein, hypothetical protein, complete cds	0.987	98.641	no	NA
5084	N126_BC04	p_4878	tig00000003	109774	0	NA	Acinetobacter baumannii strain ABNIH28 plasmid pABA-1fe1, complete sequence	0.952	98.121	no	NA
5085	N108_BC03	p_6453	tig00000004	4557	1	CatA;	Staphylococcus pseudintermedius strain 081661 plasmid unnamed1, complete sequence	0.68	84.329	no	NA
5086	N209_BC05	p_4483	tig00000385	4660	0	NA	Uncultured organism plasmid pK5, complete sequence	0.613	96.158	no	NA
5087	N163_BC02	p_5677	tig00000027	4945	1	TetK;	Listeria monocytogenes strain LM-C-273 plasmid pLM-C-273 clone contig000004 genomic sequence	0.751	89.514	no	NA
5088	N189_BC11	p_6066	tig00000230	58291	0	NA	Enterococcus faecium plasmid pMG1 DNA, complete sequence	0.955	98.479	no	NA
5089	N165_BC07	p_5681	tig00000443	6769	0	NA	Staphylococcus haemolyticus isolate 131A plasmid p131A, complete sequence	0.673	94.24	no	NA
5090	N212_BC09	p_6460	tig00000021	4893	0	NA	Uncultured organism plasmid pK5, complete sequence	0.367	96.182	no	NA
5091	N226_BC07	p_3300	tig00000099	4667	0	NA	Uncultured organism plasmid pK5, complete sequence	0.67	95.984	no	NA
5092	N216_BC06	p_4886	tig00000033	61480	0	NA	Staphylococcus capitis subsp. capitis strain AYP1020 plasmid pAYP1020, complete sequence	0.843	94.923	no	NA
5093	N111_BC07	p_6463	tig00000006	3141	1	ErmC;	Staphylococcus aureus subsp. aureus ST398 plasmid pUR2940, isolate C2940, partial sequence	0.887	94.348	no	NA
5094	N234_BC08	p_5296	tig00000175	13169	0	NA	Bacillus mycoides strain 219298 plasmid, complete sequence	0.575	78.181	no	NA
5095	N121_BC05	p_4492	tig00000005	7331	0	NA	Bacillus cereus strain CC-1 plasmid p4, complete sequence	1.007	99.191	no	NA
5096	N121_BC05	p_4493	tig00000004	294960	0	NA	Bacillus cereus strain AH820 plasmid pPER272, complete sequence	0.629	95.745	no	NA
5097	N212_BC01	p_3307	tig00000060	80638	0	NA	Erwinia sp. EM595 genome assembly EM595, plasmid : pEM02	0.525	88.016	no	NA
5098	N187_BC01	p_4892	tig00000474	6278	0	NA	Acinetobacter sp. M131 plasmid pM131-6, complete sequence	0.529	78.929	no	NA
5099	N108_BC06	p_5691	tig00000026	28522	2	MphC;MsrA;	Staphylococcus haemolyticus strain SGAir0252 plasmid pSGAir0252, complete sequence	1	98.392	no	NA
5100	N234_BC07	p_4497	tig00000055	3137	0	NA	Bacillus cereus strain CC-1 plasmid p2, complete sequence	0.929	98.836	no	NA
5101	N234_BC07	p_4499	tig00000053	6211	1	VgaA;	Staphylococcus epidermidis plasmid SAP024B, partial sequence	0.927	87.972	no	NA
5102	N229_BC02	p_3699	tig00010247	110833	0	NA	Acinetobacter baumannii strain ABNIH28 plasmid pABA-1fe1, complete sequence	0.961	98.191	no	NA
5103	N234_BC07	p_4500	tig00000134	16142	0	NA	Bacillus cereus AH820 plasmid pAH820 10, complete sequence	0.862	92.744	no	NA
5104	N229_BC02	p_3701	tig00010254	11061	1	Tet-39;	Acinetobacter baumannii strain RCH52 plasmid pRCH52-1, complete sequence	0.767	96.142	no	NA
5105	N217_BC06	p_5699	tig00000035	2450	1	ErmC;	Staphylococcus aureus strain SVH7513 plasmid pSVH7513b, complete sequence	1.021	97.72	no	NA
5106	N234_BC07	p_4504	tig00000139	4378	0	NA	Bacillus cereus strain CC-1 plasmid p1, complete sequence	0.446	84.77	no	NA
5107	N140_BC06	p_4904	tig00000018	7620	0	NA	Acinetobacter baumannii pAb242 9 plasmid,complete sequence	0.722	90.963	no	NA
5108	N211_BC09	p_5310	tig00009152	179537	7	DfrA1;AadA;Qnr-S;TetA;SulIII;FloR;Aph3''Ia;	Escherichia coli strain 713 genome assembly, plasmid: RCS36 pI-II	0.646	97.255	no	NA
5109	N142_BC11	p_3321	tig00000024	70163	0	NA	Acinetobacter baumannii strain A85 plasmid pA85-3 clone GC1 AbaR4 resistance island, complete sequence	0.992	99.005	no	NA
5110	N152_BC01	p_4508	tig00000277	2940	0	NA	Staphylococcus aureus plasmid SAP070A, complete sequence	1.025	97.512	no	NA
5111	N190_BC06	p_4106	tig00000280	2851	0	NA	Staphylococcus simulans bv. staphylolyticus strain NRRL B-2628 plasmid pACK5, complete sequence	0.678	87.212	no	NA
5112	N217_BC06	p_5706	tig00000148	3019	0	NA	Staphylococcus aureus strain USA300-SUR15 plasmid pUSA07-1-SUR15, complete sequence	0.392	96.94	no	NA
5113	N169_BC04	p_4910	tig00000080	2386	1	ErmC;	Staphylococcus chromogenes plasmid pPV141 erythromycin resistance plasmid, rRNA N-6-methyltransferase (ermM) and plasmid replication protein genes, complete cds	1.016	97.748	no	NA
5114	N175_BC01	p_4911	tig00000156	38354	4	Ant6-Ia;Aph3-III;ErmB;Sat4A;	Enterococcus faecalis strain CLB21560 plasmid pB, complete sequence	0.963	99.155	no	NA
5115	N200_BC04	p_3327	tig00000051	4713	0	NA	Uncultured organism plasmid pK5, complete sequence	0.659	96.276	no	NA
5116	N180_BC07	p_4515	tig00000125	23147	4	MsrA;CatA;TetK;BlaZ;	Staphylococcus epidermidis strain SP1 plasmid pSP01, complete sequence	0.582	94.742	no	NA
5117	N223_BC06	p_5709	tig00000177	2991	0	NA	Staphylococcus aureus plasmid pKH3, complete sequence	1.01	95.961	no	NA
5118	N202_BC06	p_5320	tig00000153	73278	0	NA	Bacillus thuringiensis serovar chinensis CT-43 plasmid pCT72, complete sequence	0.811	97.717	no	NA
5119	N188_BC11	p_5837	tig00007698	49984	0	NA	Bacillus thuringiensis serovar indiana strain HD521 plasmid pBTHD521-2, complete sequence	0.88	95.96	no	NA
5120	N116_BC10	p_4518	tig00000023	23012	1	Aac6-Aph2;	Staphylococcus epidermidis plasmid pSK105, complete sequence	1.011	98.858	no	NA
5121	N116_BC10	p_4520	tig00000026	28725	2	DfrC;BlaZ;	Staphylococcus pasteuri strain JS7 plasmid pSNJS702, complete sequence	0.766	98.35	no	NA
5122	N187_BC08	p_3334	tig00000101	20375	1	BlaZ;	Staphylococcus epidermidis strain ATCC 12228 plasmid pAMT2, complete sequence	1	98.939	no	NA
5123	N187_BC08	p_3335	tig00000090	298963	0	NA	Bacillus cereus AH187 plasmid pAH187 270, complete sequence	0.745	97.708	no	NA
5124	N219_BC12	p_4523	tig00002704	8681	0	NA	Acinetobacter baumannii strain SSA12 plasmid pSSA12 2, complete sequence	1.008	99.062	no	NA
5125	N219_BC12	p_4524	tig00000498	70422	0	NA	Acinetobacter baumannii strain A85 plasmid pA85-3 clone GC1 AbaR4 resistance island, complete sequence	0.99	99.397	no	NA
5126	N222_BC09	p_4923	tig00000045	97679	0	NA	Bacillus thuringiensis strain MYBT18246 plasmid p101287, complete sequence	0.253	93.585	no	NA
