Species_name	Nanopore_ID	Genome_ID	Sequence_size	N50	AR_gene_list	Genome_quality	novel	clusters
2051	Elizabethkingia anophelis	N220_BC12	s_2968	3432054	66927	CME-1;B-1;	MEDIUM_QUAL	no	NA
2052	Elizabethkingia anophelis	N212_BC12	s_2962	4315165	3343025	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2053	Delftia tsuruhatensis	N165_BC10	s_2874	6879027	6810791		HIGH_QUAL	no	NA
2054	Elizabethkingia anophelis	N191_BC10	s_2956	4234723	2053648	CME-1;GOB-1;B-1;	HIGH_QUAL	no	NA
2055	Elizabethkingia anophelis	N218_BC05	s_2965	4608300	4562548	GOB-1;B-1;	HIGH_QUAL	no	NA
2056	Elizabethkingia anophelis	N164_BC07	s_2931	2966192	59018	CME-1;GOB-1;	MEDIUM_QUAL	no	NA
2057	Elizabethkingia anophelis	N114_BC09	s_2904	4265064	4222710	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2058	Elizabethkingia anophelis	N141_BC12	s_2918	4253578	2131863	CME-1;GOB-1;B-1;	HIGH_QUAL	no	NA
2059	Enterobacter hormaechei	N253_barcode07	s_3188	4857191	4808969	NONE	HIGH_QUAL	no	NA
2060	Elizabethkingia anophelis	N255_barcode21	s_2980	4303145	4260407	NONE	HIGH_QUAL	no	NA
2061	Elizabethkingia anophelis	N218_BC12	s_2966	4481812	1387264	B-1;GOB-1;	HIGH_QUAL	no	NA
2062	Elizabethkingia anophelis	N138_BC03	s_2909	4615395	863508	CME-1;GOB-1;B-1;	HIGH_QUAL	no	NA
2063	Elizabethkingia anophelis	N145_BC08	s_2920	4244904	4202749	GOB-1;CME-1;B-1;	HIGH_QUAL	no	NA
2064	Elizabethkingia anophelis	N185_BC06	s_2950	4548711	2354403	B-1;GOB-1;	HIGH_QUAL	no	NA
2065	Elizabethkingia anophelis	N255_barcode23	s_2982	4290231	4247622	NONE	HIGH_QUAL	no	NA
2066	Elizabethkingia anophelis	N186_BC04	s_2954	4446603	4220151	GOB-1;CME-1;B-1;	HIGH_QUAL	no	NA
2067	Elizabethkingia anophelis	N130_BC01	s_2908	3716360	103066	GOB-1;B-1;	HIGH_QUAL	no	NA
2068	Elizabethkingia anophelis	N162_BC08	s_2926	4245041	4202885	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2069	Elizabethkingia anophelis	N185_BC03	s_2948	4255668	3191762	B-1;GOB-1;CME-1;	HIGH_QUAL	no	NA
2070	Elizabethkingia anophelis	N180_BC02	s_2944	4322434	4210366	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2071	Elizabethkingia anophelis	N211_BC01	s_2961	2074069	40244		MEDIUM_QUAL	no	NA
2072	Elizabethkingia anophelis	N141_BC10	s_2916	4237388	4138378	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2073	Elizabethkingia anophelis	N185_BC08	s_2952	4384153	2295829	CME-1;GOB-1;B-1;	HIGH_QUAL	no	NA
2074	Elizabethkingia anophelis	N141_BC08	s_2914	4293639	2515446	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2075	Elizabethkingia anophelis	N185_BC09	s_2953	4576526	1254839	B-1;GOB-1;	HIGH_QUAL	no	NA
2076	Elizabethkingia anophelis	N255_barcode20	s_2979	4294389	4251739	NONE	HIGH_QUAL	no	NA
2077	Elizabethkingia anophelis	N141_BC11	s_2917	4265888	4206519	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2078	Staphylococcus sciuri	N135_BC08	s_7191	2839505	2811265		HIGH_QUAL	no	NA
2079	Elizabethkingia anophelis	N185_BC05	s_2949	4388320	1075583	B-1;GOB-1;	HIGH_QUAL	no	NA
2080	Staphylococcus sciuri	N120_BC10	s_7188	2717185	746128		HIGH_QUAL	no	NA
2081	Elizabethkingia anophelis	N170_BC06	s_2941	4304956	4262207	GOB-1;B-1;	HIGH_QUAL	no	NA
2082	Elizabethkingia anophelis	N237_BC05	s_2972	4319909	4235457	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2083	Elizabethkingia anophelis	N170_BC04	s_2939	4346084	4263321	GOB-1;B-1;CME-1;	HIGH_QUAL	no	NA
2084	Klebsiella pneumoniae	N137_BC02	s_3692	5294695	2865040	AmpH;SHV-OKP-LEN;OqxB;OqxA;	HIGH_QUAL	no	NA
2085	Pseudomonas aeruginosa	N204_BC03	s_4076	5260594	63822	OXA-50;Aph3-IIb;CatB7;	MEDIUM_QUAL	no	NA
2086	Pseudomonas aeruginosa	N162_BC01	s_4049	6037877	4114812	OXA-50;CatB7;	HIGH_QUAL	no	NA
2087	Klebsiella pneumoniae	N150_BC07	s_3698	4849385	193433	SHV-OKP-LEN;StrB;StrA;CTX-M-1;SulII;TEM-1D;DfrA5;Aac3-IIa;QnrB;AmpH;	HIGH_QUAL	no	NA
2088	Klebsiella pneumoniae	N112_BC10	s_3680	5263034	5210798	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL	no	NA
2089	Klebsiella pneumoniae	N115_BC06	s_3683	5299119	5246525	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL	no	NA
2090	Klebsiella pneumoniae	N229_BC03	s_3732	5789342	5368669	SHV-OKP-LEN;AmpH;OqxB;OqxA;DfrA1;DfrA;SulI;StrB;Qnr-S;StrA;AadA;SulIII;TetA;TetA;CTX-M-1;OXA-1;SulII;CatBx;TEM-1D;AadA;FloR;QnrB;AacAad;Aac3-IIa;Aph3Ia;DHA;QnrB;DfrA5;	HIGH_QUAL	no	NA
2091	Pseudomonas aeruginosa	N137_BC05	s_4034	3875962	26162	OXA-50;CatB7;AacAad;Aph3-IIb;	MEDIUM_QUAL	no	NA
2092	Klebsiella pneumoniae	N106_BC07	s_3674	5379373	5325985	SHV-OKP-LEN;AmpH;OqxB;OqxA;	HIGH_QUAL	no	NA
2093	Klebsiella pneumoniae	N157_BC05	s_3701	5148697	3158490	SHV-OKP-LEN;AmpH;OqxB;OqxA;	HIGH_QUAL	no	NA
2094	Klebsiella pneumoniae	N201_BC03	s_3710	5262047	2907302	OqxB;OqxA;SHV-OKP-LEN;SHV-OKP-LEN;AmpH;	HIGH_QUAL	no	NA
2095	Klebsiella pneumoniae	N214_BC11	s_3719	5397719	5344150	SHV-OKP-LEN;OqxB;OqxA;AmpH;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2096	Klebsiella pneumoniae	N112_BC09	s_3679	5260901	5208686	SHV-OKP-LEN;OqxB;OqxA;AmpH;	HIGH_QUAL	no	NA
2097	Klebsiella pneumoniae	N215_BC09	s_3721	5143916	3550152	OqxB;AmpH;OqxA;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2098	Klebsiella pneumoniae	N225_BC12	s_3729	5148721	940276	OqxB;OqxA;SHV-OKP-LEN;AmpH;	HIGH_QUAL	no	NA
2099	Klebsiella pneumoniae	N154_BC03	s_3700	5345624	5292571	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL	no	NA
2100	Klebsiella pneumoniae	N182_BC09	s_3705	5154418	1019233	SHV-OKP-LEN;AmpH;SHV-OKP-LEN;OqxB;OqxA;	HIGH_QUAL	no	NA
2101	Staphylococcus lugdunensis	N215_BC03	s_7071	1598095	33252		MEDIUM_QUAL	no	NA
2102	Klebsiella pneumoniae	N126_BC07	s_3687	5168145	1243348	SHV-OKP-LEN;OqxB;OqxA;AmpH;	HIGH_QUAL	no	NA
2103	Klebsiella pneumoniae	N112_BC08	s_3678	5272235	5219907	SHV-OKP-LEN;OqxB;OqxA;AmpH;	HIGH_QUAL	no	NA
2104	Klebsiella pneumoniae	N101_BC04	s_3673	5667283	5298258	SHV-OKP-LEN;OqxB;AmpH;OqxA;DfrA1;TetA;Aph3Ia;SulIII;TEM-1D;Qnr-S;AadA;TetA;StrB;OXA-1;AacAad;CTX-M-1;StrA;DfrA5;CatBx;Aac3-IIa;FloR;SulII;QnrB;	HIGH_QUAL	no	NA
2105	Klebsiella pneumoniae	N225_BC04	s_3728	5322582	2835865	SHV-OKP-LEN;OqxA;OqxB;SHV-OKP-LEN;AmpH;	HIGH_QUAL	no	NA
2106	Staphylococcus lugdunensis	N192_BC04	s_7064	2700750	2188469	BlaZ;Aac6-Aph2;Aac6-Aph2;	HIGH_QUAL	no	NA
2107	Staphylococcus lugdunensis	N191_BC01	s_7062	2533801	522881		HIGH_QUAL	no	NA
2108	Klebsiella pneumoniae	N161_BC12	s_3703	4979212	268296	OqxA;OqxB;AmpH;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2109	Staphylococcus argenteus	N181_BC09	s_4635	2786286	2758572	FosB;APH-Stph;Tet-38;	HIGH_QUAL	no	NA
2110	Klebsiella pneumoniae	N203_BC09	s_3712	3349756	49791	OqxB;OqxA;	MEDIUM_QUAL	no	NA
2111	Klebsiella pneumoniae	N115_BC07	s_3684	5304898	3141396	AmpH;SHV-OKP-LEN;OqxB;OqxA;	HIGH_QUAL	no	NA
2112	Klebsiella pneumoniae	N137_BC01	s_3691	5150111	220058	AmpH;OqxB;OqxA;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2113	Klebsiella pneumoniae	N136_BC12	s_3690	5283668	450432	AmpH;OqxB;OqxA;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2114	Klebsiella pneumoniae	N161_BC11	s_3702	5179136	3642799	OqxA;OqxB;AmpH;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2115	Staphylococcus lugdunensis	N193_BC01	s_7065	2637649	2611408	MECA;BlaZ;	HIGH_QUAL	no	NA
2116	Klebsiella pneumoniae	N106_BC08	s_3675	5516696	5310337	SHV-OKP-LEN;AmpH;OqxB;OqxA;OXA-1;StrA;TEM-1D;CTX-M-1;Aac3-IIa;StrB;TetA;CatBx;AacAad;SulII;DfrA5;QnrB;	HIGH_QUAL	no	NA
2117	Klebsiella pneumoniae	N101_BC03	s_3672	5312798	755091	OqxB;OqxA;SHV-OKP-LEN;OXA-1;TetA;AacAad;StrA;CTX-M-1;TEM-1D;DfrA5;CatBx;SulII;QnrB;StrB;Aac3-IIa;AmpH;	HIGH_QUAL	no	NA
2118	Klebsiella pneumoniae	N126_BC05	s_3686	5177184	3966778	OqxB;AmpH;OqxA;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2119	Klebsiella pneumoniae	N137_BC04	s_3694	5135724	5071686	SHV-OKP-LEN;OqxA;OqxB;AmpH;	HIGH_QUAL	no	NA
2120	Klebsiella pneumoniae	N215_BC08	s_3720	5197623	795339	OqxA;OqxB;SHV-OKP-LEN;SHV-OKP-LEN;AmpH;	HIGH_QUAL	no	NA
2121	Klebsiella pneumoniae	N237_BC04	s_3737	5274853	3203125	SHV-OKP-LEN;AmpH;OqxA;OqxB;	HIGH_QUAL	no	NA
2122	Klebsiella pneumoniae	N115_BC05	s_3682	5282239	5229812	SHV-OKP-LEN;OqxA;OqxB;AmpH;	HIGH_QUAL	no	NA
2123	Klebsiella pneumoniae	N233_BC08	s_3736	4246272	139267	SHV-OKP-LEN;AmpH;OqxA;OqxB;	MEDIUM_QUAL	no	NA
2124	Klebsiella pneumoniae	N195_BC10	s_3707	5135615	4764358	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL	no	NA
2125	Klebsiella pneumoniae	N211_BC09	s_3718	3355861	43205	AmpH;OqxB;OqxA;SHV-OKP-LEN;	MEDIUM_QUAL	no	NA
2126	Klebsiella pneumoniae	N202_BC12	s_3711	2948423	2256274	AmpH;	MEDIUM_QUAL	no	NA
2127	Klebsiella pneumoniae	N115_BC04	s_3681	5420761	5366963	SHV-OKP-LEN;AmpH;	HIGH_QUAL	no	NA
2128	Klebsiella pneumoniae	N126_BC04	s_3685	5211635	5159908	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL	no	NA
2129	Klebsiella pneumoniae	N112_BC02	s_3677	5391383	5337876	SHV-OKP-LEN;AmpH;	HIGH_QUAL	no	NA
2130	Klebsiella pneumoniae	N194_BC12	s_3706	5270192	5064653	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL	no	NA
2131	Klebsiella pneumoniae	N200_BC07	s_3709	5450550	1538736	AmpH;SHV-OKP-LEN;	HIGH_QUAL	no	NA
2132	Pseudomonas stutzeri	N218_BC07	s_4301	4615644	4569819		HIGH_QUAL	no	NA
2133	Pseudomonas stutzeri	N206_BC04	s_4294	4790185	3979758		HIGH_QUAL	no	NA
2134	Pseudomonas stutzeri	N145_BC12	s_4274	4623034	4577133		HIGH_QUAL	no	NA
2135	Pseudomonas stutzeri	N144_BC12	s_4272	4474895	2519784		HIGH_QUAL	no	NA
2136	Pseudomonas stutzeri	N138_BC08	s_4266	4428957	1062381		HIGH_QUAL	no	NA
2137	Pseudomonas stutzeri	N179_BC12	s_4279	2980930	60642		MEDIUM_QUAL	no	NA
2138	Pseudomonas stutzeri	N142_BC03	s_4268	3756889	70358		HIGH_QUAL	no	NA
2139	Pseudomonas stutzeri	N108_BC02	s_4261	4846027	4797919		HIGH_QUAL	no	NA
2140	Pseudomonas stutzeri	N213_BC04	s_4300	4642884	4581647		HIGH_QUAL	no	NA
2141	Pseudomonas stutzeri	N224_BC02	s_4304	4184279	151932		HIGH_QUAL	no	NA
2142	Pseudomonas stutzeri	N224_BC06	s_4305	4870380	4620245		HIGH_QUAL	no	NA
2143	Enterobacter cloacae	N150_BC03	s_3155	5309416	1290016	AadB;AadB;AadA;AadA;SulI;SulI;SulI;Qnr-A;TetA;ACT-MIR;FosA2;	HIGH_QUAL	no	NA
2144	Enterobacter cloacae	N140_BC03	s_3151	5157894	4756603	ACT-MIR;SulII;AadA;StrB;CatBx;AacAad;CTX-M-1;StrA;TEM-1D;OXA-1;CatA1;Aac3-IIa;QnrB;DfrA5;TetA;	HIGH_QUAL	no	NA
2145	Pseudomonas stutzeri	N222_BC04	s_4303	2148567	60717		MEDIUM_QUAL	no	NA
2146	Enterobacter cloacae	N136_BC01	s_3147	5183720	5132269	ACT-MIR;FosA2;	HIGH_QUAL	no	NA
2147	Pseudomonas stutzeri	N179_BC06	s_4278	4535221	4490191		HIGH_QUAL	no	NA
2148	Pseudomonas stutzeri	N203_BC11	s_4291	3754016	55642		MEDIUM_QUAL	no	NA
2149	Serratia sp.	N231_BC11	s_4544	3917295	3831813	Aac6-Ic;	HIGH_QUAL	no	NA
2150	Pseudomonas stutzeri	N192_BC09	s_4284	4661021	569738		HIGH_QUAL	no	NA
2151	Pseudomonas stutzeri	N191_BC04	s_4283	2520078	53094		MEDIUM_QUAL	no	NA
2152	Pseudomonas stutzeri	N234_BC02	s_4312	4437809	4393743		HIGH_QUAL	no	NA
2153	Pseudomonas stutzeri	N146_BC02	s_4275	4628011	4582062		HIGH_QUAL	no	NA
2154	Pseudomonas stutzeri	N210_BC01	s_4297	4859056	1785649		HIGH_QUAL	no	NA
2155	Pseudomonas stutzeri	N195_BC05	s_4286	5176012	4554077		MEDIUM_QUAL	no	NA
2156	Pseudomonas stutzeri	N195_BC01	s_4285	4437005	1041574		HIGH_QUAL	no	NA
2157	Pseudomonas stutzeri	N108_BC01	s_4260	4893056	4844484		HIGH_QUAL	no	NA
2158	Pseudomonas stutzeri	N208_BC03	s_4295	4820339	1347162		HIGH_QUAL	no	NA
2159	Pseudomonas stutzeri	N212_BC06	s_4299	4550792	4505607		HIGH_QUAL	no	NA
2160	Pseudomonas stutzeri	N108_BC05	s_4262	4701337	4654663		HIGH_QUAL	no	NA
2161	Pseudomonas aeruginosa	N150_BC07	s_4041	6252074	166690	CatB7;Aph3-IIb;OXA-50;	HIGH_QUAL	no	NA
2162	Pseudomonas stutzeri	N138_BC09	s_4267	4488538	4443971		HIGH_QUAL	no	NA
2163	Pseudomonas stutzeri	N144_BC11	s_4271	4674051	2408155		HIGH_QUAL	no	NA
2164	Pseudomonas stutzeri	N209_BC09	s_4296	4493372	2920239		HIGH_QUAL	no	NA
2165	Pseudomonas stutzeri	N187_BC04	s_4282	4009035	135514		HIGH_QUAL	no	NA
2166	Pseudomonas stutzeri	N187_BC03	s_4281	4566748	2155031		HIGH_QUAL	no	NA
2167	Pseudomonas putida	N157_BC08	s_4175	5907432	5848814		HIGH_QUAL	no	NA
2168	Pseudomonas stutzeri	N212_BC05	s_4298	4519309	4474437		HIGH_QUAL	no	NA
2169	Serratia sp.	N226_BC02	s_4537	5652409	5546428	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2170	Acinetobacter sp.	N108_BC11	s_533	3417072	2590702	StrB;OXA-237;StrA;	HIGH_QUAL	no	NA
2171	Acinetobacter sp.	N108_BC08	s_532	3419933	2011087	OXA-237;StrA;StrB;	HIGH_QUAL	no	NA
2172	Serratia sp.	N142_BC07	s_4509	1670276	1653613	Tet-41;	HIGH_QUAL	no	NA
2173	Serratia sp.	N175_BC08	s_4520	5633673	5577766	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2174	Serratia sp.	N226_BC10	s_4539	5196110	1595101	Aac6-Ic;SRT-SST;	HIGH_QUAL	no	NA
2175	Serratia sp.	N217_BC08	s_4533	4855520	4561677	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2176	Serratia sp.	N196_BC12	s_4524	4692891	4646300	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2177	Serratia sp.	N211_BC01	s_4529	5386498	5056148	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2178	Serratia sp.	N239_BC03	s_4548	3942451	2069872	Aac6-Ic;	HIGH_QUAL	no	NA
2179	Serratia sp.	N228_BC05	s_4543	5175571	3942075	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2180	Serratia sp.	N227_BC09	s_4541	1568504	226419		MEDIUM_QUAL	no	NA
2181	Serratia sp.	N218_BC04	s_4534	2241365	202799	Aac6-Ic;Tet-41;	HIGH_QUAL	no	NA
2182	Serratia sp.	N231_BC12	s_4545	5623329	4398268	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2183	Serratia sp.	N164_BC09	s_4513	3342846	2387296	Aac6-Ic;Tet-41;	HIGH_QUAL	no	NA
2184	Serratia sp.	N167_BC01	s_4515	2971988	188691	Aac6-Ic;SRT-SST;	HIGH_QUAL	no	NA
2185	Serratia sp.	N216_BC08	s_4532	996481	42560	Tet-41;Tet-41;	MEDIUM_QUAL	no	NA
2186	Serratia sp.	N235_BC05	s_4547	3639805	2425770	Tet-41;Aac6-Ic;	HIGH_QUAL	no	NA
2187	Serratia sp.	N232_BC04	s_4546	1935916	174349	Aac6-Ic;Tet-41;	HIGH_QUAL	no	NA
2188	Serratia sp.	N164_BC05	s_4512	3928869	2998838	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2189	Staphylococcus lugdunensis	N175_BC10	s_7052	2639666	2613405	MECA;BlaZ;	HIGH_QUAL	no	NA
2190	Serratia sp.	N167_BC02	s_4516	4267879	3348083	Aac6-Ic;	HIGH_QUAL	no	NA
2191	Serratia sp.	N165_BC01	s_4514	2490640	167943	Aac6-Ic;SRT-SST;	HIGH_QUAL	no	NA
2192	Serratia sp.	N197_BC01	s_4525	5596944	5541401	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2193	Serratia sp.	N167_BC03	s_4517	5616443	5540820	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2194	Candida albicans	N177_BC02	s_2647	14404342	156756		HIGH_QUAL	no	NA
2195	Candida albicans	N131_BC09	s_2635	13187907	152052		HIGH_QUAL	no	NA
2196	Serratia sp.	N111_BC09	s_4505	5574936	5519611	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2197	Serratia sp.	N226_BC05	s_4538	2740345	1625359	Tet-41;SRT-SST;	HIGH_QUAL	no	NA
2198	Serratia sp.	N111_BC10	s_4506	4752374	2661534	SRT-SST;Aac6-Ic;	HIGH_QUAL	no	NA
2199	Pseudomonas aeruginosa	N137_BC02	s_4032	6586422	1348951	OXA-50;Aph3-IIb;CatB7;	HIGH_QUAL	no	NA
2200	Staphylococcus lugdunensis	N174_BC01	s_7051	2323722	358930		MEDIUM_QUAL	no	NA
2201	Stenotrophomonas maltophilia	N203_BC03	s_7315	4450333	351745		HIGH_QUAL	no	NA
2202	Pseudomonas aeruginosa	N229_BC09	s_4097	6616489	6550853	Aph3-IIb;CatB7;OXA-50;	HIGH_QUAL	no	NA
2203	Pseudomonas aeruginosa	N137_BC01	s_4031	6620590	851604	OXA-50;Aph3-IIb;CatB7;	HIGH_QUAL	no	NA
2204	Pseudomonas aeruginosa	N136_BC12	s_4030	6611257	993024	OXA-50;CatB7;Aph3-IIb;	HIGH_QUAL	no	NA
2205	Pseudomonas aeruginosa	N136_BC04	s_4029	6627830	6562082	Aph3-IIb;CatB7;OXA-50;	HIGH_QUAL	no	NA
2206	Acinetobacter soli	N202_BC10	s_528	3485102	2206402		HIGH_QUAL	no	NA
2207	Acinetobacter pittii	N158_BC12	s_485	4023983	3327181	Mbl;ADC;BlaA1;	HIGH_QUAL	no	NA
2208	Pseudomonas aeruginosa	N157_BC08	s_4046	5907411	144948	CatB7;OXA-50;Aph3-IIb;	HIGH_QUAL	no	NA
2209	Pseudomonas aeruginosa	N211_BC01	s_4080	5811594	111612	OXA-50;Aph3-IIb;CatB7;	HIGH_QUAL	no	NA
2210	Pseudomonas aeruginosa	N220_BC03	s_4089	6593684	916698	Aph3-IIb;CatB7;OXA-50;	HIGH_QUAL	no	NA
2211	Bacillus velezensis	N238_BC10	s_2258	3882823	545735		HIGH_QUAL	no	NA
2212	Bacillus velezensis	N222_BC01	s_2253	3570415	1952005		HIGH_QUAL	no	NA
2213	Pseudomonas aeruginosa	N150_BC06	s_4040	6560980	6495893	Aph3-IIb;OXA-50;CatB7;	HIGH_QUAL	no	NA
2214	Bacillus velezensis	N238_BC07	s_2257	3955746	3916454		HIGH_QUAL	no	NA
2215	Pseudomonas aeruginosa	N165_BC01	s_4051	4770408	951494	OXA-50;CatB7;	MEDIUM_QUAL	no	NA
2216	Pseudomonas aeruginosa	N211_BC09	s_4082	7011088	217865	OXA-50;CatB7;	HIGH_QUAL	no	NA
2217	Pseudomonas aeruginosa	N150_BC05	s_4039	6590092	6524716	OXA-50;CatB7;Aph3-IIb;	HIGH_QUAL	no	NA
2218	Pseudomonas aeruginosa	N231_BC07	s_4100	6674094	6560745	Aph3-IIb;CatB7;OXA-50;	HIGH_QUAL	no	NA
2219	Pseudomonas aeruginosa	N170_BC09	s_4057	6630717	6061392	Aph3-IIb;OXA-50;CatB7;	HIGH_QUAL	no	NA
2220	Pseudomonas aeruginosa	N218_BC06	s_4087	6667189	6601051	Aph3-IIb;OXA-50;CatB7;	HIGH_QUAL	no	NA
2221	Pseudomonas aeruginosa	N150_BC04	s_4038	7213464	1941236	OXA-50;Aph3-IIb;CatB7;AacAad;AadA;OXA-7;QnrVC1;DfrA5;AacAad;OXA-7;AadA;QnrVC1;DfrA5;	MEDIUM_QUAL	no	NA
2222	Acinetobacter nosocomialis	N164_BC12	s_439	4086232	3178302	Mbl;BlaA2;	HIGH_QUAL	no	NA
2223	Staphylococcus lugdunensis	N155_BC07	s_7039	2600770	628707	MECA;BlaZ;	HIGH_QUAL	no	NA
2224	Staphylococcus lugdunensis	N105_BC03	s_7011	2551725	1266047	MECA;BlaZ;	HIGH_QUAL	no	NA
2225	Staphylococcus lugdunensis	N175_BC11	s_7053	1788490	1770657	MECA;BlaZ;	MEDIUM_QUAL	no	NA
2226	Staphylococcus lugdunensis	N159_BC05	s_7042	2296269	96680	BlaZ;MECA;	MEDIUM_QUAL	no	NA
2227	Burkholderia lata	N220_BC04	s_2527	5594162	503672		HIGH_QUAL	no	NA
2228	Bacillus safensis	N224_BC07	s_1590	1864653	98791	Cat-86;	MEDIUM_QUAL	no	NA
2229	Enterobacter cloacae	N140_BC05	s_3153	5058160	3212577	AadA;StrB;CTX-M-1;AacAad;TEM-1D;SulII;Aac3-IIa;OXA-1;StrA;CatBx;CatA1;QnrB;DfrA5;TetA;ACT-MIR;	HIGH_QUAL	no	NA
2230	Staphylococcus argenteus	N240_BC07	s_4667	2515873	147854	FosB;Tet-38;APH-Stph;	HIGH_QUAL	no	NA
2231	Staphylococcus lugdunensis	N160_BC04	s_7045	2659125	590493	MECA;BlaZ;	HIGH_QUAL	no	NA
2232	Staphylococcus lugdunensis	N102_BC04	s_7007	2686817	843576	MECA;BlaZ;	HIGH_QUAL	no	NA
2233	Staphylococcus lugdunensis	N149_BC07	s_7035	2603792	1666405	MECA;BlaZ;	HIGH_QUAL	no	NA
2234	Staphylococcus lugdunensis	N159_BC07	s_7043	2626207	2600080	MECA;BlaZ;	HIGH_QUAL	no	NA
2235	Acinetobacter radioresistens	N227_BC01	s_514	2435364	25567	OXA-23;	MEDIUM_QUAL	no	NA
2236	Staphylococcus cohnii	N172_BC12	s_5453	2484401	221594	BlaZ;Dfr;	HIGH_QUAL	no	NA
2237	Staphylococcus lugdunensis	N103_BC04	s_7009	1500200	24622		MEDIUM_QUAL	no	NA
2238	Bacillus sp.	N111_BC08	s_1613	4677013	1304863	Dfr;BLA;Dfr;	HIGH_QUAL	no	NA
2239	Staphylococcus lugdunensis	N226_BC11	s_7079	2661653	2285409	MECA;BlaZ;	HIGH_QUAL	no	NA
2240	Acinetobacter sp.	N211_BC05	s_555	3391520	3357813		HIGH_QUAL	no	NA
2241	Staphylococcus cohnii	N102_BC03	s_5434	2638050	1588938		HIGH_QUAL	no	NA
2242	Stenotrophomonas maltophilia	N216_BC11	s_7316	4611843	857725		HIGH_QUAL	no	NA
2243	Acinetobacter pittii	N104_BC10	s_475	3878715	3559325	Mbl;ADC;BlaA1;	HIGH_QUAL	no	NA
2244	Stenotrophomonas maltophilia	N169_BC07	s_7305	4739656	4692601	Aac6-Iz;	HIGH_QUAL	no	NA
2245	Stenotrophomonas maltophilia	N227_BC11	s_7317	4750157	4703000	Aac6-Iz;	HIGH_QUAL	no	NA
2246	Acinetobacter sp.	N152_BC02	s_543	3319389	1301087		HIGH_QUAL	no	NA
2247	Acinetobacter sp.	N222_BC10	s_560	3423759	3389734		HIGH_QUAL	no	NA
2248	Stenotrophomonas maltophilia	N131_BC06	s_7300	3642565	138098		MEDIUM_QUAL	no	NA
2249	Acinetobacter pittii	N227_BC06	s_508	4003225	1044967	Mbl;ADC;	HIGH_QUAL	no	NA
2250	Stenotrophomonas maltophilia	N169_BC06	s_7304	4752252	3248493	Aac6-Iz;	HIGH_QUAL	no	NA
2251	Acinetobacter pittii	N149_BC01	s_480	3999053	3869740	Mbl;BlaA1;ADC;	HIGH_QUAL	no	NA
2252	Acinetobacter pittii	N159_BC01	s_486	4012773	3887676	Mbl;BlaA1;ADC;	HIGH_QUAL	no	NA
2253	Stenotrophomonas maltophilia	N169_BC08	s_7306	4719669	4242119	Aac6-Iz;	HIGH_QUAL	no	NA
2254	Pseudomonas sp.	N165_BC01	s_4222	2332911	1845119	Aph3-IIb;	MEDIUM_QUAL	no	NA
2255	Enterococcus sp.	N234_BC09	s_3618	3701938	3651615	VanC1;VanT;VanX-Yc;Aac6-Aph2;VanR-C;TetM;VanS-C;	MEDIUM_QUAL	no	NA
2256	Enterococcus sp.	N234_BC10	s_3619	3716010	3666581	VanC1;VanT;VanR-C;Aac6-Aph2;VanX-Yc;TetM;VanS-C;	MEDIUM_QUAL	no	NA
2257	Stenotrophomonas maltophilia	N169_BC09	s_7307	4761594	4693658	Aac6-Iz;	HIGH_QUAL	no	NA
2258	Stenotrophomonas maltophilia	N098_BC07	s_7297	3738920	63626		MEDIUM_QUAL	no	NA
