genomeID	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number
s_5456	N225_BC11	Staphylococcus_epidermidis	2705861	133083	HIGH_QUAL	WEE159	HMBL079	HMBL081	AMP	HMBL079	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	2
s_4178	N225_BC12	Serratia_marcescens	5057541	5007339	HIGH_QUAL	WEE363	HMP030	HMP032	CHLOR	HMP030	Room_1	Pulse_Oxymeter	Rubber	Low_(less_than_2)	1	Isolation_rooms	NA
s_3470	N225_BC12	Klebsiella_pneumoniae	5148721	940276	HIGH_QUAL	WEE363	HMP030	HMP032	CHLOR	HMP030	Room_1	Pulse_Oxymeter	Rubber	Low_(less_than_2)	1	Isolation_rooms	NA
s_4230	N226_BC02	Serratia_sp.	5652409	5546428	HIGH_QUAL	WEE359	HMST024	HMST026	KAN	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_1085	N226_BC03	Bacillus_cereus	5243504	476596	HIGH_QUAL	WEE385	HMP024	HMP026	STREP	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_1086	N226_BC04	Bacillus_cereus	4765056	323185	HIGH_QUAL	WEE311	HMBL046	HMBL048	STREP	HMBL046	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_3284	N226_BC04	Enterococcus_faecium	2886910	432678	HIGH_QUAL	WEE311	HMBL046	HMBL048	STREP	HMBL046	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_544	N226_BC05	Aeromonas_hydrophila	4820509	484873	HIGH_QUAL	WEE158	HMST021	HMST023	AMP	HMST021	Cubicle_2	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_4180	N226_BC05	Serratia_marcescens	2785581	802902	MEDIUM_QUAL	WEE158	HMST021	HMST023	AMP	HMST021	Cubicle_2	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_4231	N226_BC05	Serratia_sp.	2740345	1625359	HIGH_QUAL	WEE158	HMST021	HMST023	AMP	HMST021	Cubicle_2	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_3285	N226_BC06	Enterococcus_faecium	2890841	1839024	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	AMP	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_1087	N226_BC06	Bacillus_cereus	5341781	1616257	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	AMP	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_3286	N226_BC07	Enterococcus_faecium	2865636	1491579	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	CHLOR	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_3287	N226_BC08	Enterococcus_faecium	2906268	2728872	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	STREP	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_1089	N226_BC08	Bacillus_cereus	5367488	3959293	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	STREP	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_3471	N226_BC09	Klebsiella_pneumoniae	3766656	142102	MEDIUM_QUAL	WEE343	HMCT100_02	HMCT102_02	CHLOR	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	4
s_4232	N226_BC10	Serratia_sp.	5196110	1595101	HIGH_QUAL	WEE134	HMST018_02	HMST020_02	TET	HMST018	Cubicle_1	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_6556	N226_BC11	Staphylococcus_lugdunensis	2661653	2285409	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	CHLOR	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_5079	N226_BC11	Staphylococcus_cohnii	2601363	2575482	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	CHLOR	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_5458	N226_BC11	Staphylococcus_epidermidis	2665364	235451	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	CHLOR	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_3288	N226_BC12	Enterococcus_faecium	3102723	1836206	HIGH_QUAL	WEE318	HMBL103_02	HMBL105_02	AMP	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	5
s_6118	N227_BC01	Staphylococcus_haemolyticus	1801369	25814	MEDIUM_QUAL	WEE202	HMCT040_02	HMCT042_02	AMP	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	4
s_485	N227_BC01	Acinetobacter_radioresistens	2435364	25567	MEDIUM_QUAL	WEE202	HMCT040_02	HMCT042_02	AMP	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	4
s_2583	N227_BC02	Chromobacterium_vaccinii	2950756	2013091	MEDIUM_QUAL	WEE282	HMST001	HMST003	KAN	HMST001	Cubicle_1	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA
s_3909	N227_BC03	Pseudomonas_putida	5295066	357697	HIGH_QUAL	WEE339	HMBR103_02	HMBR105_02	AMP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5
s_1491	N227_BC03	Bacillus_pumilus	2280335	75059	MEDIUM_QUAL	WEE339	HMBR103_02	HMBR105_02	AMP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5
s_2006	N227_BC03	Bacillus_thuringiensis	4702986	88260	MEDIUM_QUAL	WEE339	HMBR103_02	HMBR105_02	AMP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5
s_5459	N227_BC04	Staphylococcus_epidermidis	2424381	166013	HIGH_QUAL	WEE115	HMCT100	HMCT102	CHLOR	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4
s_3651	N227_BC05	Neisseria_sicca	1191331	71092	MEDIUM_QUAL	WEE292	HMCT013	HMCT015	BHI	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5
s_5460	N227_BC05	Staphylococcus_epidermidis	2570641	2514555	HIGH_QUAL	WEE292	HMCT013	HMCT015	BHI	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5
s_6120	N227_BC06	Staphylococcus_haemolyticus	2625855	77815	HIGH_QUAL	WEE299	HMP007	HMP009	BHI	HMP007	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA
s_479	N227_BC06	Acinetobacter_pittii	4003225	1044967	HIGH_QUAL	WEE299	HMP007	HMP009	BHI	HMP007	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA
s_4743	N227_BC06	Staphylococcus_aureus	2852158	175635	HIGH_QUAL	WEE299	HMP007	HMP009	BHI	HMP007	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA
s_4744	N227_BC08	Staphylococcus_aureus	3337013	290572	MEDIUM_QUAL	WEE255	HMCT031	HMCT033	BHI	HMCT031	Cubicle_3	Cardiac_Table	Plastic	Empty	1	MDRO_cubicles	1
s_2007	N227_BC08	Bacillus_thuringiensis	4450453	114396	MEDIUM_QUAL	WEE255	HMCT031	HMCT033	BHI	HMCT031	Cubicle_3	Cardiac_Table	Plastic	Empty	1	MDRO_cubicles	1
s_3289	N227_BC10	Enterococcus_faecium	3182464	2431911	MEDIUM_QUAL	WEE120	HMBL103	HMBL105	BHI	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_5461	N227_BC10	Staphylococcus_epidermidis	2553399	2527993	HIGH_QUAL	WEE120	HMBL103	HMBL105	BHI	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_1093	N227_BC10	Bacillus_cereus	4308048	461260	MEDIUM_QUAL	WEE120	HMBL103	HMBL105	BHI	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_6781	N227_BC11	Stenotrophomonas_maltophilia	4750157	4703000	HIGH_QUAL	WEE073	HMCT028_02	HMCT030_02	BHI	HMCT028	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	5
s_1094	N227_BC12	Bacillus_cereus	5244409	5192358	HIGH_QUAL	WEE114	HMCT085_02	HMCT087_02	BHI	HMCT085	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_4745	N227_BC12	Staphylococcus_aureus	2810464	2762650	HIGH_QUAL	WEE114	HMCT085_02	HMCT087_02	BHI	HMCT085	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_316	N228_BC02	Acinetobacter_baumannii	3751958	805767	HIGH_QUAL	WEE036	HMBR121_02	HMBR123_02	BHI	HMBR121	Room_1	Bed_Rail	Metal	Empty	2	Isolation_rooms	NA
s_107	N228_BC03	Achromobacter_sp.	5651029	87145	MEDIUM_QUAL	WEE203	HMCT046_02	HMCT048_02	BHI	HMCT046	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_4183	N228_BC03	Serratia_marcescens	5161252	2065274	HIGH_QUAL	WEE203	HMCT046_02	HMCT048_02	BHI	HMCT046	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_317	N228_BC04	Acinetobacter_baumannii	3912103	3759280	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	BHI	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_4236	N228_BC05	Serratia_sp.	5175571	3942075	HIGH_QUAL	WEE134	HMST018_02	HMST020_02	BHI	HMST018	Cubicle_1	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_108	N228_BC06	Achromobacter_sp.	6691406	413931	HIGH_QUAL	WEE282	HMST001	HMST003	BHI	HMST001	Cubicle_1	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA
s_2584	N228_BC06	Chromobacterium_vaccinii	2641821	152942	MEDIUM_QUAL	WEE282	HMST001	HMST003	BHI	HMST001	Cubicle_1	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA
s_5013	N228_BC07	Staphylococcus_capitis	2540863	2515578	HIGH_QUAL	WEE341	HMCT097_02	HMCT099_02	BHI	HMCT097	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	3
s_6782	N228_BC08	Stenotrophomonas_maltophilia	4825443	419676	HIGH_QUAL	WEE204	HMCT031_02	HMCT033_02	BHI	HMCT031	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_1098	N228_BC08	Bacillus_cereus	4367134	252381	MEDIUM_QUAL	WEE204	HMCT031_02	HMCT033_02	BHI	HMCT031	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_3187	N228_BC09	Enterococcus_faecalis	3244451	373520	HIGH_QUAL	WEE206	HMBR040_02	HMBR042_02	BHI	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_1099	N228_BC10	Bacillus_cereus	4576472	382691	HIGH_QUAL	WEE111	HMBR115	HMBR117	BHI	HMBR115	Cubicle_4	Bed_Rail	Plastic	Empty	1	Non-cohort_cubicles	4
s_6455	N228_BC11	Staphylococcus_hominis	1798108	62810	MEDIUM_QUAL	WEE064	HMBL022_02	HMBL024_02	CHLOR	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
s_318	N228_BC11	Acinetobacter_baumannii	3976368	3894195	HIGH_QUAL	WEE064	HMBL022_02	HMBL024_02	CHLOR	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
s_319	N228_BC12	Acinetobacter_baumannii	3972869	3874963	HIGH_QUAL	WEE064	HMBL022_02	HMBL024_02	KAN	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
s_2014	N229_BC01	Bacillus_thuringiensis	5436180	5167937	HIGH_QUAL	WEE064	HMBL022_02	HMBL024_02	TET	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
s_320	N229_BC01	Acinetobacter_baumannii	3922291	3883330	HIGH_QUAL	WEE064	HMBL022_02	HMBL024_02	TET	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
s_321	N229_BC02	Acinetobacter_baumannii	4019537	3892430	HIGH_QUAL	WEE037	HMBR127_02	HMBR129_02	BHI	HMBR127	Room_3	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA
s_3473	N229_BC03	Klebsiella_pneumoniae	5789342	5368669	HIGH_QUAL	WEE037	HMBR127_02	HMBR129_02	CHLOR	HMBR127	Room_3	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA
s_3190	N229_BC04	Enterococcus_faecalis	3251826	2103380	HIGH_QUAL	WEE037	HMBR127_02	HMBR129_02	TET	HMBR127	Room_3	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA
s_323	N229_BC04	Acinetobacter_baumannii	4039542	3857270	HIGH_QUAL	WEE037	HMBR127_02	HMBR129_02	TET	HMBR127	Room_3	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA
s_2970	N229_BC05	Enterobacter_cloacae	4810637	4762879	HIGH_QUAL	WEE068	HMBR025_02	HMBR027_02	BHI	HMBR025	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	MDRO_cubicles	4
s_4750	N229_BC06	Staphylococcus_aureus	3125880	182000	HIGH_QUAL	WEE068	HMBR025_02	HMBR027_02	KAN	HMBR025	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	MDRO_cubicles	4
s_6122	N229_BC06	Staphylococcus_haemolyticus	2281532	37679	MEDIUM_QUAL	WEE068	HMBR025_02	HMBR027_02	KAN	HMBR025	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	MDRO_cubicles	4
s_1103	N229_BC07	Bacillus_cereus	5423924	5352158	HIGH_QUAL	WEE068	HMBR025_02	HMBR027_02	STREP	HMBR025	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	MDRO_cubicles	4
s_2018	N229_BC08	Bacillus_thuringiensis	5403941	5330764	HIGH_QUAL	WEE077	HMBL076_02	HMBL078_02	BHI	HMBL076	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	1
s_3820	N229_BC09	Pseudomonas_aeruginosa	6616489	6550853	HIGH_QUAL	WEE166	HMBL133	HMBL135	STREP	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_6456	N229_BC10	Staphylococcus_hominis	2331523	2308311	HIGH_QUAL	WEE077	HMBL076_02	HMBL078_02	TET	HMBL076	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	1
s_3291	N229_BC11	Enterococcus_faecium	2646414	2539362	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	BHI	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_1104	N229_BC11	Bacillus_cereus	5260165	5085637	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	BHI	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_3292	N229_BC12	Enterococcus_faecium	2912606	2664692	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	AMP	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_4751	N229_BC12	Staphylococcus_aureus	1408908	56881	MEDIUM_QUAL	WEE167	HMBL064_02	HMBL066_02	AMP	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_1105	N229_BC12	Bacillus_cereus	4973169	157536	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	AMP	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_3191	N230_BC01	Enterococcus_faecalis	3256508	3204754	HIGH_QUAL	WEE033	HMBL127_02	HMBL129_02	CHLOR	HMBL127	Room_3	Bedside_Locker	Wood	Empty	2	Isolation_rooms	NA
s_5464	N230_BC01	Staphylococcus_epidermidis	2659243	693307	HIGH_QUAL	WEE033	HMBL127_02	HMBL129_02	CHLOR	HMBL127	Room_3	Bedside_Locker	Wood	Empty	2	Isolation_rooms	NA
s_3357	N230_BC02	Enterococcus_sp.	3669337	1126040	MEDIUM_QUAL	WEE040	HMBR133_02	HMBR135_02	AMP	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	2	Isolation_rooms	NA
s_4752	N230_BC03	Staphylococcus_aureus	2838373	309254	HIGH_QUAL	WEE244	HMBR058	HMBR060	AMP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	5
s_1679	N230_BC03	Bacillus_sp.	3720219	233173	HIGH_QUAL	WEE244	HMBR058	HMBR060	AMP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	5
s_3192	N230_BC04	Enterococcus_faecalis	3347795	1947410	HIGH_QUAL	WEE208	HMBR040	HMBR042	AMP	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_4753	N230_BC04	Staphylococcus_aureus	2867239	1550429	HIGH_QUAL	WEE208	HMBR040	HMBR042	AMP	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_5465	N230_BC05	Staphylococcus_epidermidis	2508432	444806	HIGH_QUAL	WEE208	HMBR040	HMBR042	CHLOR	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_3193	N230_BC05	Enterococcus_faecalis	2498413	68837	HIGH_QUAL	WEE208	HMBR040	HMBR042	CHLOR	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_3194	N230_BC06	Enterococcus_faecalis	3261668	2477050	HIGH_QUAL	WEE208	HMBR040	HMBR042	TET	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_1110	N230_BC06	Bacillus_cereus	4291375	2522096	MEDIUM_QUAL	WEE208	HMBR040	HMBR042	TET	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_2651	N230_BC07	Corynebacterium_striatum	1066447	716671	MEDIUM_QUAL	WEE284	HMBL028	HMBL030	STREP	HMBL028	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	1	MDRO_cubicles	5
s_6123	N230_BC07	Staphylococcus_haemolyticus	2660461	2546849	HIGH_QUAL	WEE284	HMBL028	HMBL030	STREP	HMBL028	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	1	MDRO_cubicles	5
s_3195	N230_BC09	Enterococcus_faecalis	3076927	3046337	HIGH_QUAL	WEE297	HMBL004	HMBL006	CHLOR	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2
s_2533	N230_BC09	Candida_albicans	14876914	667016	HIGH_QUAL	WEE297	HMBL004	HMBL006	CHLOR	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2
s_1111	N230_BC10	Bacillus_cereus	4460264	324469	MEDIUM_QUAL	WEE108	HMBR085	HMBR087	AMP	HMBR085	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4
s_6124	N230_BC10	Staphylococcus_haemolyticus	2733212	1576621	HIGH_QUAL	WEE108	HMBR085	HMBR087	AMP	HMBR085	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4
s_5468	N230_BC11	Staphylococcus_epidermidis	2562616	2537117	HIGH_QUAL	WEE108	HMBR085	HMBR087	CHLOR	HMBR085	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4
s_1112	N230_BC11	Bacillus_cereus	5368079	2923129	HIGH_QUAL	WEE108	HMBR085	HMBR087	CHLOR	HMBR085	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4
s_3196	N231_BC04	Enterococcus_faecalis	2567802	494407	HIGH_QUAL	WEE302	HMBR028	HMBR030	CHLOR	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_3197	N231_BC05	Enterococcus_faecalis	2587578	180562	HIGH_QUAL	WEE059	HMBR016_02	HMBR018_02	AMP	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1
s_324	N231_BC05	Acinetobacter_baumannii	4033892	3958730	HIGH_QUAL	WEE059	HMBR016_02	HMBR018_02	AMP	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1
s_1113	N231_BC06	Bacillus_cereus	4616232	1258501	HIGH_QUAL	WEE251	HMCT049	HMCT051	STREP	HMCT049	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_3823	N231_BC07	Pseudomonas_aeruginosa	6674094	6560745	HIGH_QUAL	WEE166	HMBL133	HMBL135	TET	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_1114	N231_BC08	Bacillus_cereus	4792065	592476	HIGH_QUAL	WEE303	HMBR022	HMBR024	STREP	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_4755	N231_BC08	Staphylococcus_aureus	1561068	47034	MEDIUM_QUAL	WEE303	HMBR022	HMBR024	STREP	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_1115	N231_BC09	Bacillus_cereus	5442789	2762809	HIGH_QUAL	WEE303	HMBR022	HMBR024	TET	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_4756	N231_BC09	Staphylococcus_aureus	2446924	74252	HIGH_QUAL	WEE303	HMBR022	HMBR024	TET	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_5469	N231_BC09	Staphylococcus_epidermidis	2055015	67860	MEDIUM_QUAL	WEE303	HMBR022	HMBR024	TET	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_6126	N231_BC09	Staphylococcus_haemolyticus	2792054	262077	HIGH_QUAL	WEE303	HMBR022	HMBR024	TET	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_6127	N231_BC10	Staphylococcus_haemolyticus	2044996	53503	MEDIUM_QUAL	WEE183	HMBL082	HMBL084	STREP	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	3
s_1116	N231_BC10	Bacillus_cereus	5599742	1461916	HIGH_QUAL	WEE183	HMBL082	HMBL084	STREP	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	3
s_4237	N231_BC11	Serratia_sp.	3917295	3831813	HIGH_QUAL	WEE359	HMST024	HMST026	AMP	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_4238	N231_BC12	Serratia_sp.	5623329	4398268	HIGH_QUAL	WEE359	HMST024	HMST026	STREP	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_4757	N232_BC01	Staphylococcus_aureus	3333196	1715692	MEDIUM_QUAL	WEE198	HMBR001_02	HMBR003_02	TET	HMBR001	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1
s_6129	N232_BC03	Staphylococcus_haemolyticus	1665056	55852	MEDIUM_QUAL	WEE116	HMCT115	HMCT117	AMP	HMCT115	Cubicle_4	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	4
s_545	N232_BC05	Aeromonas_hydrophila	4220126	936311	MEDIUM_QUAL	WEE158	HMST021	HMST023	KAN	HMST021	Cubicle_2	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_4188	N232_BC05	Serratia_marcescens	5451532	5364842	HIGH_QUAL	WEE158	HMST021	HMST023	KAN	HMST021	Cubicle_2	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_546	N232_BC06	Aeromonas_hydrophila	5196114	3773582	HIGH_QUAL	WEE158	HMST021	HMST023	TET	HMST021	Cubicle_2	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA
s_1119	N232_BC07	Bacillus_cereus	4557647	561734	MEDIUM_QUAL	WEE218	HMBR130_02	HMBR132_02	AMP	HMBR130	Room_4	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA
s_2534	N232_BC08	Candida_albicans	15311764	735550	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	CHLOR	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_5471	N232_BC09	Staphylococcus_epidermidis	1789394	68338	MEDIUM_QUAL	WEE168	HMBL070_02	HMBL072_02	CHLOR	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4
s_4760	N232_BC09	Staphylococcus_aureus	2755843	2716394	HIGH_QUAL	WEE168	HMBL070_02	HMBL072_02	CHLOR	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4
s_6131	N232_BC09	Staphylococcus_haemolyticus	2779639	680699	HIGH_QUAL	WEE168	HMBL070_02	HMBL072_02	CHLOR	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4
s_6132	N232_BC10	Staphylococcus_haemolyticus	1811242	66725	MEDIUM_QUAL	WEE334	HMBR112_02	HMBR114_02	CHLOR	HMBR112	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	3
s_6487	N232_BC10	Staphylococcus_kloosii	2613170	2503092	HIGH_QUAL	WEE334	HMBR112_02	HMBR114_02	CHLOR	HMBR112	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	3
s_6633	N232_BC11	Staphylococcus_pettenkoferi	2668808	1530528	HIGH_QUAL	WEE144	HMCT004_02	HMCT006_02	TET	HMCT004	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	2
s_4031	N232_BC12	Pseudomonas_stutzeri	4966500	4568418	MEDIUM_QUAL	WEE115	HMCT100	HMCT102	STREP	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4
s_1122	N233_BC01	Bacillus_cereus	4748255	244681	HIGH_QUAL	WEE040	HMBR133_02	HMBR135_02	BHI	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	2	Isolation_rooms	NA
